Expression_ID,Expression,Level_ID,Topic_ID,Language_ID
14457,Yuko was the only one who was with gay marriage.,108,914,5
14458,Alejandro group tend to be against nature.,108,914,66
14459,In addition- gay marriage has increased this century.,108,914,66
14460,Thank you your cooperation.,108,914,66
14461,The mother there was having pregnant for five or six times.,108,506,5
14462,She's getting sex with her husband.,108,506,5
14463,China has a lot of population in the world.,108,506,66
14464,When I was in Japan- I heard some news about China.,108,506,66
14465,Chinese has to have only one child.,108,506,66
14466,So government decide like each family has one child each.,108,506,66
14467,They prefer boy.,108,506,83
14468,There is the same cases in Korea.,108,506,70
14469,Four child,108,506,83
14470,Is normal.,108,506,83
14471,These family have usually three or four children.,108,506,83
14472,When they get married- they want to give birth more than 2 or 3 children.,108,506,70
14473,Most Taiwanese women like to have more child- don't they?,108,506,70
14474,In agriculture areas- they need people to work in those areas.,108,506,122
14476,In the cities- we have more control.,108,506,122
14478,It invites lacking of labor resources.,108,506,66
14479,If we have few children- lack of labor in the future.,108,506,66
14480,It is good for them to have losts of children because chld treasure.,108,506,66
14481,Sometimes- they don't have enough money to educate.,108,914,83
14482,They have ability to educate their children.,108,914,83
14483,Same problem has happened in Japan.,108,506,66
14484,My parents just have two childrens including me and my sister.,108,506,66
14485,How about big city?,108,914,83
14486,Population occurs in the big cities.,108,506,66
14487,China has overpopulation problem.,108,506,66
14488,Each family has to a child .,108,506,66
14489,Tokyo is overpopulation.,108,506,66
14490,They came to money.,108,506,66
14491,They has good church.,108,506,66
14492,I think New York and Bejing is the same thing.,108,506,66
14493,Overpopulation in developing country and developed country...,108,506,66
14494,Actually- they have lots of people.,108,506,66
14495,Another overpopulation problem which has happened is that we have fewer young people and lots of elder people.,108,506,66
14496,As is often case with third world people,108,506,66
14497,In city and developing country and underdeveloped country...,108,506,70
14498,Nowadays- we have a lack of food.,108,506,70
14499,Many people like to live in cities- so many people moved into cities.,108,506,70
14500,The problem related to overpopulation,108,506,70
14501,We can find some exceptional cases.,108,506,70
14502,In Taiwan cases-...,108,506,70
14503,There are some problems because of overpopulation such as education- food...,108,506,122
14504,We can see overpopulation most of the time in the cities...,108,506,122
14506,In Asian country- there are these problems.,108,506,122
14507,How can your government know how many soldier they need?,108,513,83
14508,Do you think the women can fight in the war or in the dangerous situation?,108,914,70
14509,Being in the war- woman has to have strong ability.,108,914,5
14510,hard to do this.,108,914,5
14511,Work that women can do is limited.,108,914,70
14512,If........- these would  some problems.,108,914,70
14513,Basically- I'm not against women join the army- but practically...,108,914,70
14514,Just- they can help.,108,513,83
14515,They teach them how to defense about themself.,108,914,5
14516,I don't know much about how do women join the army.,108,914,5
14517,In most of the cases in the military- women are nurses,108,914,122
14518,Do you finish?,108,914,83
14519,No responsibility to join the army.,108,914,83
14520,You have no patriotism to Japan.,108,914,66
14521,Women not difficult to study in military school.,108,914,83
14522,Difficult to study because discrimination?,108,914,83
14523,It is hard for them because training itself is not. ____?,108,914,66
14524,Women tends to avoid military school.,108,914,66
14525,World War II women had more participation in the army.,108,914,66
14526,I didn't prepare to be reporter.,108,914,5
14527,Basically- women can join the army- but practically it's hard,108,914,5
14529,We found another thing which is also disadvantage.,108,914,5
14530,We were kind of for and against joining the army.,108,914,5
14531,I prefer you to speak.,108,914,83
14532,After WWII- women have participated in the army.,108,914,70
14533,In the case of indoor job,108,914,70
14534,In view of government- in Mexico case- they have case of lottery.,108,914,70
14535,In Japan- there is a training school- kind of volunteer.,108,914,70
14536,Since WWII- women have enlist in the army like that.,108,914,70
14537,Nowadays- women independent from man- and they work for many job- and- however- there is few women in the military.,108,914,66
14538,There are few momens in military; it's not because of discrimination.,108,914,66
14539,Training is very hard- and we don't want to avoid to entering the military.,108,914,70
14540,Our opinion!,108,914,66
14541,In Taiwan- men have to go to military.,108,914,66
14542,Military knows women don't want to go to war.,108,914,66
14543,Finally- going to the military for women is freedom to choose their job.,108,914,66
14544,It's hard women in the military because they have strong emotion to kill the enemy.,108,914,66
14545,The female join the army are increased.,108,914,83
14546,I want to say why I choose this topic.,108,914,83
14547,Do you enjoy this topic?,108,914,83
14548,I'm not interested in military job- but today I got a new information.,108,914,66
14549,That you for your cohabitation.,108,914,83
14550,I don't kow if you're against or pro working women.,108,519,122
14552,They look each other.,108,914,83
14553,They set different form of mini-debate.,108,519,70
14554,Grabbed attention of audience.,108,519,70
14555,They own set the form.,108,519,70
14556,Me and Ji Hee were prepared for many things.,108,519,5
14557,I think style of debate is very good..,108,519,66
14558,You should have give us more clear examples.,108,519,66
14559,Women has a right tochose a job.,108,519,66
14560,You should have extend that argument.,108,519,66
14561,We start to talk about working women.  Then you switched to education.,108,519,122
14562,I lost your topic.,108,519,122
14563,How they grab our attention?,108,519,122
14564,They had many details- but not strong conflict.,108,519,83
14565,Maybe they don't need to ask us.,108,914,83
14566,Mi and Ji Hee didn't get...,108,519,5
14567,What's the disadvantage of woman.,108,519,70
14568,Women are discriminated.,108,519,66
14569,We don't have to spend so much time make up.,108,519,122
14570,It (being a woman) will bother me.,108,519,66
14571,Women ar accustomed to making up.,108,519,70
14572,It's not bothering at all to women.,108,519,70
14573,When you make up at the morning...,108,519,66
14574,It's fun to women.,108,519,70
14575,I think if I were a man- I could many things.,108,914,83
14576,I could go home whenever I want.,108,914,83
14577,I don't need to help my mother in the kitchen.,108,914,83
14578,I wouldn't care about my family.,108,519,66
14579,I don't care about my parents.,108,519,66
14580,and to try get good job.,108,519,66
14581,easy to get into big company,108,519,66
14583,If you were a girl- you think you didn't come to the United States to study English.,108,519,66
14584,What about if you are a boy?,108,519,5
14585,My brother like to speak more loudly.,108,519,83
14586,You have younger sister?,108,519,83
14587,I think wife have heavier burden than husband.,108,519,66
14588,The reason why I don't want to be reborn...,108,519,66
14589,What's the standard?,108,519,70
14590,If people born again- women's life is harder than man's life.,108,519,70
14591,Advantage is man's life is more easier than woman's life.,108,519,70
14592,They spend much time how they look.,108,519,70
14593,Tomohide and Alex can't imagine they become woman.,108,519,70
14594,Women.have painful; you know it's pregant...,108,519,66
14595,The woman it's going to be alone.,108,519,66
14596,We can get a good job in a big company if we were man.,108,914,83
14597,All of us think women have more harder life than man.,108,519,66
14598,Please make group.,105,914,70
14599,I'm study engineering in the future.,105,914,5
14601,In the Korea or here?,105,914,5
14602,After graduate your major- where do you work?,105,914,70
14603,In my country- I choose the electrical engineering.,105,914,5
14605,I choose my major is business computer.,105,914,83
14606,You would like to take Master?,105,914,5
14607,Why don't you complete your study here?,105,914,66
14608,In high school- my major is Computer Science.,105,914,83
14609,You'll take Master?,105,914,5
14610,They tell me to complete- I will complete.,105,914,66
14611,You don't want to change another university?,105,914,5
14612,After you finish your major- you will go back your country?,105,914,83
14613,Nowadays- I should study TOEFL.,105,914,70
14614,I don't decide yet wich university I want to go.,105,914,83
14615,Finally- I finish at G. U.,105,914,70
14617,Civil engineer is kind of engineer build building.,105,914,5
14618,Architect make a building.,105,914,70
14620,My hometown small college.,105,914,70
